Y,892,878,923,815,886,824,862,829,763,748
Y,890,878,923,813,885,826,861,827,764,747
Y,891,877,923,814,884,825,862,828,764,747
Y,892,876,922,816,887,825,862,829,764,748
Y,891,877,923,814,885,825,861,830,767,747
Y,888,878,922,815,886,823,861,827,766,747
Y,892,878,921,814,885,823,862,827,765,749
Y,892,876,923,815,885,824,862,828,763,749
Y,891,878,922,814,886,825,861,827,764,750
Y,892,877,921,815,886,826,861,830,765,747
Y,892,876,922,814,882,827,861,828,764,748
Y,888,876,921,812,885,824,862,827,765,746
Y,891,877,921,814,884,825,862,828,765,747
Y,892,877,922,813,884,826,861,828,765,748
Y,890,877,922,813,881,828,860,828,764,748
Y,891,878,922,814,885,825,860,828,765,748
Y,889,876,922,814,885,826,861,827,764,748
Y,892,875,922,815,886,825,862,828,765,747
Y,889,878,922,815,886,825,861,829,765,748
Y,894,876,922,814,885,824,862,827,765,749
Y,889,876,922,815,882,826,861,828,763,749
Y,893,878,922,814,884,826,861,828,764,749
Y,891,878,922,813,886,824,861,826,764,749
Y,890,876,922,815,883,826,860,829,765,749
Y,891,877,918,814,886,826,861,829,764,749
Y,892,877,921,814,886,827,862,826,765,748
Y,892,876,921,813,882,825,860,828,765,750
Y,892,878,923,813,884,824,861,827,764,748
Y,891,879,922,814,886,824,860,828,766,750
Y,891,876,922,814,883,826,861,829,765,749
Y,888,879,920,816,882,826,861,830,765,749
Y,890,878,922,814,884,826,862,828,765,749
Y,887,877,922,814,885,825,861,828,765,748
Y,891,877,922,814,884,826,862,829,765,749
Y,889,877,920,811,883,824,861,828,766,748
Y,889,878,923,813,884,826,861,828,765,750
Y,891,877,921,813,884,826,861,828,764,749
Y,892,875,920,815,884,824,861,827,764,749
Y,888,876,921,814,885,824,861,828,763,748
Y,891,878,923,814,882,823,861,827,765,748
Y,890,879,922,812,884,826,860,829,765,749
Y,893,876,923,812,883,824,862,828,766,750
Y,889,876,922,813,884,826,860,828,766,748
Y,892,876,922,813,884,825,860,828,765,749
Y,892,876,922,814,883,824,861,828,766,749
Y,891,876,922,815,884,825,861,828,763,749
Y,893,879,924,813,882,826,861,827,765,750
Y,893,878,921,815,883,826,862,825,767,748
Y,892,878,923,815,885,824,862,829,766,750
Y,892,877,922,813,885,825,861,827,764,750
Y,890,878,922,812,883,825,861,828,763,750
Y,889,876,922,815,883,824,862,827,765,750
Y,890,878,922,813,884,825,862,827,764,751
Y,891,878,923,814,884,823,863,827,763,749
Y,890,876,921,814,885,824,862,829,766,750
Y,893,879,923,812,882,826,861,827,765,749
Y,893,876,922,813,885,825,861,827,764,750
Y,892,876,920,813,884,826,860,829,764,751
Y,889,878,923,813,883,826,860,826,764,750
Y,893,877,925,812,881,825,862,828,764,750
Y,893,875,922,812,883,824,861,828,765,749
Y,892,876,923,812,882,825,861,827,765,749
Y,891,878,924,812,880,824,862,827,764,748
Y,891,876,921,812,884,826,860,828,763,750
Y,891,878,923,813,882,823,862,828,763,750
Y,890,877,921,814,885,824,861,828,765,750
Y,892,877,918,815,884,823,860,827,763,750
Y,893,876,921,812,884,826,860,827,764,748
