K,901,878,918,789,910,800,846,788,865,741
K,904,856,815,775,830,820,891,841,922,835
K,911,853,815,777,831,819,890,841,921,834
K,902,855,815,775,827,818,889,838,923,834
K,906,861,814,776,825,816,888,838,923,832
K,906,858,814,778,823,817,889,840,924,834
K,906,856,815,778,824,817,888,838,922,835
K,906,856,815,778,822,818,888,841,922,833
K,907,859,815,778,821,816,890,840,923,835
K,906,856,816,778,821,817,890,839,924,831
K,909,859,815,776,821,816,888,842,925,833
K,911,858,814,778,821,817,889,839,923,831
K,908,860,816,778,823,818,888,837,924,834
K,906,858,813,777,822,819,891,836,925,835
K,907,857,814,778,821,817,889,839,923,834
K,903,859,814,779,821,817,890,840,924,832
K,905,857,816,778,822,815,889,839,923,833
K,906,856,816,778,825,818,890,840,924,832
K,909,858,815,778,823,816,890,838,922,834
K,904,860,815,777,822,817,887,838,923,832
K,900,857,815,777,822,818,889,839,922,831
K,909,860,816,776,824,816,890,836,918,834
K,905,858,815,776,826,818,888,839,922,831
K,908,853,817,775,826,820,889,839,923,832
K,908,859,816,778,823,816,892,843,928,834
K,908,855,817,780,826,816,890,839,922,832
K,907,859,814,777,821,817,888,837,922,831
K,904,857,815,778,821,818,889,839,923,833
K,909,857,814,777,821,818,888,839,919,829
K,901,857,815,777,822,818,889,839,923,831
K,905,858,815,778,822,818,888,836,915,829
K,907,858,815,778,821,818,890,838,923,833
K,914,863,812,777,822,818,888,837,921,831
K,907,856,815,780,821,818,891,835,921,833
K,910,858,815,778,820,817,889,837,922,831
K,914,862,814,775,818,818,889,839,924,832
K,907,858,816,776,819,817,889,838,923,832
K,908,859,815,778,820,815,888,837,920,832
K,907,856,816,779,820,818,890,841,924,830
K,906,859,817,776,820,817,889,838,922,831
K,905,859,816,778,820,816,888,838,919,831
K,909,859,814,780,819,815,888,840,920,827
K,908,858,815,778,819,817,889,838,922,833
K,915,856,817,777,820,816,888,837,922,831
K,907,859,815,776,818,817,889,837,922,833
K,908,856,813,780,820,819,886,841,922,832
K,907,857,814,778,818,816,889,837,918,832
K,908,858,814,777,819,817,889,837,922,834
K,908,853,814,778,814,818,889,838,920,830
K,905,856,815,776,819,815,890,837,925,832
K,903,858,816,777,817,817,889,838,920,830
K,908,860,817,774,817,818,891,837,922,830
K,907,859,815,776,818,817,890,834,917,830
K,905,858,816,778,819,815,885,832,914,826
K,908,857,815,778,817,817,887,835,923,832
K,908,858,816,777,816,816,889,838,922,832
K,910,857,813,778,815,816,888,838,919,831
K,906,859,816,777,816,816,888,836,922,830
K,911,862,815,777,816,814,887,837,920,831
K,908,857,816,778,815,815,887,835,917,834
K,905,859,817,777,814,814,890,838,922,832
K,908,860,816,778,815,815,890,838,919,833
K,907,857,816,776,815,815,889,838,919,831
K,908,859,815,778,814,816,889,835,923,830
K,908,862,818,779,813,816,888,836,919,831
K,907,858,815,777,814,815,889,836,922,831
K,903,862,816,777,816,815,889,838,921,832
K,909,860,816,775,815,817,887,835,925,827
K,908,859,817,776,814,814,888,837,922,829
K,908,860,816,777,816,815,889,834,921,831
K,909,857,815,778,816,817,887,838,921,832
K,910,859,816,776,814,814,888,837,921,831
K,914,855,818,778,812,814,887,837,921,829
K,906,859,817,778,814,815,890,837,921,830
K,900,858,813,774,814,815,889,836,921,830
K,909,860,818,778,813,814,887,835,917,831
K,915,854,818,778,818,817,885,837,921,830
K,906,858,816,775,817,815,888,836,915,828
K,906,857,816,777,814,816,887,835,918,831
K,911,859,817,777,815,814,888,837,919,830
K,907,858,815,776,813,814,888,834,922,830
K,905,855,817,778,815,812,885,840,927,834
K,909,860,816,778,816,813,891,836,917,828
K,906,859,817,778,816,816,889,836,924,833
K,916,860,818,780,814,813,889,836,919,830
K,906,859,815,776,816,815,888,835,921,831
K,907,858,815,778,816,815,889,834,918,832
K,909,859,816,776,819,816,889,837,921,830
K,906,862,814,777,824,815,889,838,919,831
K,906,858,816,777,818,815,888,833,918,830
K,909,856,816,775,815,816,889,837,916,828
K,903,853,813,774,818,815,889,835,921,830
K,908,858,817,776,813,814,889,835,922,831
K,904,859,817,777,813,815,889,837,921,832
K,905,858,817,776,814,814,889,837,921,830
K,904,858,817,776,813,813,889,835,929,832
K,906,857,816,778,813,814,887,837,915,832
K,905,856,817,776,814,816,888,837,918,829
K,905,858,816,778,814,815,888,837,921,829
K,902,856,816,775,813,815,888,836,919,829
K,907,858,814,778,813,814,888,834,918,830
K,911,861,813,777,809,815,888,835,922,830
K,910,858,817,776,812,814,889,834,917,828
K,909,859,815,778,814,815,887,835,919,830
K,904,859,817,777,813,815,889,838,926,834
K,909,856,815,778,813,816,889,839,918,830
K,907,858,817,777,815,816,890,831,915,833
K,908,857,816,780,810,818,890,831,912,828
K,903,858,817,777,813,815,889,836,920,830
K,904,859,817,775,815,814,887,837,919,831
K,907,856,816,776,814,815,888,833,922,829
K,911,853,817,776,813,814,886,838,920,830
K,908,863,816,776,814,814,887,835,920,831
K,907,857,816,778,815,813,888,837,918,830
K,906,858,817,777,814,814,888,834,918,828
K,908,857,817,778,813,813,886,834,920,828
K,909,861,818,779,814,814,889,835,917,829
K,903,859,816,777,811,815,888,836,921,830
K,903,859,818,778,812,814,891,840,916,828
K,908,859,817,775,813,815,891,840,914,824
K,905,855,816,776,812,816,886,833,912,830
K,906,857,816,776,815,815,890,838,916,829
K,902,857,814,777,814,815,888,837,919,830
K,908,857,816,777,813,815,888,836,921,830
K,909,859,818,778,813,811,889,833,925,830
K,911,857,816,777,814,815,889,836,919,829
K,899,863,815,776,816,814,889,837,918,830
K,908,858,817,775,813,814,889,836,920,829
K,906,853,817,776,813,811,889,839,916,828
K,909,857,818,779,813,814,888,837,918,828
K,906,859,817,775,812,814,888,834,921,830
K,902,862,816,776,810,813,890,834,917,828
K,905,858,817,776,814,815,888,836,920,828
K,910,858,817,777,812,814,889,836,920,830
K,907,856,816,777,815,813,886,833,925,829
K,908,858,816,776,813,814,888,835,920,828
K,898,856,816,778,813,815,889,836,921,830
K,904,859,817,775,813,815,888,836,916,826
K,907,858,816,775,813,815,889,834,921,828
K,907,859,817,777,812,813,888,837,920,827
K,902,856,815,780,813,813,888,835,921,828
K,909,858,818,776,814,815,889,837,919,828
K,905,857,817,776,810,816,888,838,925,831
K,905,855,818,775,814,815,887,837,920,830
K,906,859,818,777,814,815,889,837,919,827
K,908,856,816,777,813,816,890,839,925,828
K,905,856,818,778,814,813,887,835,915,832
K,916,858,819,777,812,813,888,836,918,830
K,910,856,816,777,811,817,890,839,927,830
K,908,859,817,775,814,815,889,835,917,827
K,907,859,817,777,816,815,889,837,918,827
K,909,857,816,776,815,814,887,834,920,828
K,908,859,818,776,814,814,890,836,913,825
K,909,860,817,776,813,815,887,834,919,829
K,908,860,816,775,814,814,890,831,922,830
K,906,859,816,775,814,814,889,835,921,829
K,908,856,819,777,812,813,886,833,915,827
K,907,856,816,777,814,815,888,836,919,828
K,906,857,817,776,814,814,889,834,920,828
K,907,856,814,776,813,815,885,838,920,829
K,906,858,818,775,813,814,889,835,920,828
K,904,862,816,775,814,813,889,836,916,829
K,907,859,818,775,813,814,888,834,920,828
K,905,857,817,776,814,814,889,834,918,829
K,913,858,818,777,814,813,888,834,918,828
K,905,858,817,777,813,814,886,835,920,828
K,906,859,817,776,813,814,889,836,918,830
K,908,856,818,777,813,813,887,833,913,828
K,902,854,815,779,813,813,888,834,920,827
K,907,859,816,776,812,813,889,836,920,829
K,905,858,816,777,814,814,887,835,917,827
K,899,863,818,780,815,815,890,836,921,827
K,908,855,817,777,815,814,888,837,921,825
K,905,858,817,776,813,814,888,835,917,828
K,906,857,816,776,813,812,887,833,921,829
K,905,858,818,780,812,811,891,841,918,829
K,908,858,817,776,814,814,887,836,920,827
K,901,859,819,773,814,813,889,835,921,830
K,908,858,818,777,813,815,889,833,919,827
K,901,857,819,778,815,813,888,835,918,829
K,904,859,818,776,814,814,888,835,919,828
K,903,859,817,774,810,815,886,833,920,829
K,912,853,819,776,813,815,888,833,919,827
K,905,860,818,775,812,813,889,838,915,828
K,901,862,818,780,811,815,891,835,920,828
K,904,857,819,778,816,815,890,833,921,829
K,905,859,817,776,814,814,887,835,917,828
K,909,860,818,775,814,813,888,836,920,829
K,905,857,817,777,814,814,887,834,918,826
K,908,856,817,776,813,814,886,834,920,830
K,906,859,816,776,814,812,887,835,917,825
K,910,859,818,777,813,813,887,835,919,828
K,896,857,819,777,813,815,887,834,918,827
K,902,855,815,774,811,815,888,836,918,827
K,901,856,818,774,811,815,890,836,918,829
K,907,858,818,776,814,815,887,833,920,830
K,905,859,817,776,812,813,888,836,918,829
K,904,858,819,777,814,814,888,836,925,831
K,912,855,815,772,816,814,888,835,920,827
K,908,859,817,776,813,815,887,833,917,828
K,905,858,820,777,812,813,887,838,918,828
K,907,858,818,776,814,815,888,835,920,829
K,904,860,818,777,813,814,889,836,920,828
K,905,860,817,775,813,814,888,833,920,827
K,906,857,818,775,814,815,888,836,918,827
K,909,858,815,775,816,815,888,836,919,828
K,907,860,818,777,814,817,888,833,920,828
K,903,859,818,777,814,814,888,833,926,830
K,909,860,817,775,815,817,888,833,917,825
K,905,855,820,776,812,817,886,835,919,829
K,912,862,819,772,817,814,887,836,920,829
K,910,857,819,778,816,817,889,835,918,827
K,906,859,818,776,814,817,888,834,917,828
K,906,860,818,777,813,817,887,834,920,827
K,905,858,819,777,812,816,887,834,918,826
K,907,859,818,776,813,816,889,835,918,827
K,897,857,818,777,813,816,889,835,920,828
K,907,859,817,776,814,816,887,833,920,828
K,912,857,817,777,814,815,888,835,916,826
K,910,862,819,772,814,815,888,834,920,827
K,906,858,817,775,814,817,889,833,920,826
K,907,857,818,775,814,817,887,834,919,828
K,907,858,818,777,814,816,887,834,919,825
K,906,859,818,776,813,817,888,834,922,830
K,908,857,818,777,813,815,887,835,917,829
K,907,861,817,777,813,815,886,832,917,825
K,908,858,816,777,814,818,889,834,921,828
K,906,860,818,775,813,815,889,835,921,828
K,909,860,818,777,813,817,886,833,918,825
K,903,856,819,775,812,815,886,835,918,827
K,908,859,818,776,813,816,889,833,917,827
K,905,861,818,775,814,817,887,832,919,826
K,907,860,818,776,814,816,889,834,920,827
K,898,855,818,775,813,817,889,834,919,827
K,908,860,819,775,815,816,889,835,918,824
K,909,856,819,775,814,816,889,833,915,830
K,897,852,816,773,813,816,888,833,918,828
K,905,858,818,775,813,814,889,835,918,825
K,909,860,818,776,814,816,887,833,920,827
K,907,858,818,775,813,816,887,833,919,829
K,908,859,817,775,813,815,887,834,920,827
K,908,857,819,776,813,816,887,831,921,827
K,910,860,817,779,811,814,885,839,911,827
K,908,858,818,776,813,816,889,834,920,827
K,910,858,819,775,814,816,887,833,916,825
K,905,858,818,777,813,816,886,837,912,829
K,907,858,819,776,812,816,889,835,918,829
K,913,859,820,777,813,814,886,833,916,826
K,906,858,819,776,814,815,887,834,920,827
K,906,859,818,776,815,816,889,838,916,825
K,907,857,818,775,814,815,888,835,917,826
K,908,858,819,776,813,816,888,835,916,826
