I,920,872,910,819,915,805,865,822,756,713
I,918,871,908,820,913,805,864,820,754,714
I,915,872,909,820,913,804,863,822,755,713
I,915,872,910,819,913,803,864,821,756,713
I,919,873,908,820,912,806,864,821,755,712
I,914,871,908,818,913,805,864,821,754,714
I,917,870,908,820,914,804,863,822,755,712
I,911,869,908,820,913,803,863,822,755,713
I,917,872,909,820,914,804,865,821,756,715
I,916,872,909,818,914,805,862,822,755,714
I,915,873,910,820,913,805,864,822,755,713
I,919,871,909,818,913,805,864,821,755,713
I,916,872,910,817,915,804,864,822,757,713
I,916,871,910,818,912,804,863,821,755,713
I,922,874,907,818,913,804,864,821,754,713
I,917,870,908,820,914,805,864,821,755,712
I,915,873,908,820,914,805,865,823,756,713
I,919,870,911,817,913,803,863,821,756,714
I,913,870,907,819,912,804,867,820,759,712
I,916,872,908,819,913,806,864,821,755,713
I,917,873,910,818,912,804,865,821,757,713
I,921,871,908,818,915,805,863,821,755,714
I,918,872,910,820,912,804,864,822,757,714
I,919,871,910,820,913,803,864,823,755,713
I,916,873,907,819,913,803,865,822,757,715
I,921,873,908,820,915,802,864,820,756,713
I,917,872,911,817,914,804,863,821,755,714
I,918,871,907,817,914,804,864,821,755,713
I,919,873,911,818,911,804,863,821,757,713
I,922,873,909,819,910,804,864,822,756,714
I,917,874,909,818,912,804,863,821,755,714
I,912,872,910,818,913,803,863,821,755,715
I,913,871,907,819,915,803,865,820,757,712
I,914,873,907,820,913,804,864,822,756,713
I,918,873,910,818,911,805,864,822,755,714
I,919,874,908,817,912,804,863,821,754,715
I,910,873,910,820,914,803,863,821,755,714
I,914,872,908,817,914,805,865,821,758,713
I,916,872,909,819,913,804,865,820,757,712
I,914,868,907,819,913,803,864,822,757,715
I,918,873,908,817,914,804,865,820,756,715
I,925,874,907,817,914,803,863,821,756,714
I,913,871,907,818,912,804,865,821,754,713
I,918,871,908,819,914,804,861,821,757,713
I,917,873,907,818,915,802,862,818,758,713
I,914,873,907,818,914,802,863,819,756,714
I,921,870,910,818,913,805,864,822,758,715
I,921,873,910,817,913,804,863,820,755,713
I,916,870,907,820,913,803,864,821,756,714
I,912,873,907,817,913,804,864,821,756,713
I,916,872,911,817,912,804,866,822,756,714
I,913,873,907,818,911,804,863,821,755,714
I,912,871,909,816,911,804,863,819,756,713
I,915,871,908,818,912,804,865,822,757,714
I,927,870,908,815,915,804,864,821,756,714
I,922,871,907,817,915,803,863,821,755,715
I,911,872,910,819,914,804,864,820,756,714
I,915,871,907,817,914,804,865,820,757,715
I,916,870,907,817,911,805,866,820,757,715
I,913,873,908,819,913,805,864,820,758,713
I,918,872,911,816,913,804,864,821,757,712
I,913,873,910,817,915,804,864,820,757,714
I,909,872,906,817,913,803,864,820,757,713
I,915,872,908,818,913,804,863,822,756,712
I,920,871,909,817,913,803,864,821,757,712
I,924,876,909,817,911,805,864,821,755,714
I,917,873,907,816,913,802,863,819,756,715
I,922,874,908,817,914,804,863,820,757,714
I,917,872,909,819,913,803,864,820,757,714
I,919,874,907,817,915,803,865,822,758,714
I,915,871,907,820,909,805,864,820,757,715
I,917,873,909,818,912,804,863,819,758,715
I,922,873,909,817,912,803,865,821,758,715
I,916,873,912,820,911,805,864,821,758,714
I,917,872,909,817,912,804,864,821,757,715
I,916,872,909,816,913,804,865,819,754,713
I,914,874,909,819,913,803,864,820,755,715
I,919,871,910,818,912,804,865,820,758,715
I,917,871,910,817,911,804,866,822,755,714
I,921,871,909,818,913,804,864,819,758,714
I,922,873,911,819,911,805,863,820,757,713
I,918,871,911,819,913,804,865,820,757,714
I,912,873,911,817,913,804,864,822,758,715
I,920,873,910,819,910,805,863,820,755,713
I,918,871,910,817,913,804,864,820,756,715
I,918,872,909,818,912,802,865,820,757,714
I,916,873,908,822,914,805,866,824,757,713
I,921,872,909,816,913,803,864,819,755,715
I,923,872,910,818,913,803,864,820,759,713
I,916,873,911,818,912,803,864,820,757,713
I,918,870,907,817,913,803,865,821,760,714
I,918,871,907,818,912,801,864,821,756,715
I,916,875,905,817,914,801,863,820,755,715
I,916,872,909,817,912,802,865,821,757,713
I,921,873,911,816,912,803,864,820,757,714
I,915,871,908,818,910,804,865,820,756,715
I,916,872,910,816,913,802,864,821,757,715
I,915,873,909,818,912,803,864,821,759,714
I,918,873,911,817,910,804,864,822,758,715
