U,932,871,818,763,781,781,897,815,854,807
U,934,873,818,763,782,782,897,814,850,806
U,939,871,817,762,781,783,895,816,850,806
U,936,874,817,761,781,781,896,814,850,806
U,931,874,818,763,780,783,897,816,852,804
U,932,872,818,762,780,782,896,816,852,804
U,937,873,818,762,779,782,895,816,852,805
U,934,871,818,761,782,784,897,814,850,804
U,934,871,818,761,781,782,897,814,850,804
U,935,872,818,761,780,783,896,814,854,804
U,936,873,818,762,781,782,896,817,851,806
U,935,874,818,762,781,783,896,817,850,805
U,935,874,818,762,779,783,893,814,854,803
U,937,872,818,762,779,781,895,815,853,806
U,934,874,819,761,780,781,895,814,850,805
U,937,874,817,761,779,781,895,814,851,805
U,935,874,818,760,780,782,897,814,853,805
U,934,873,819,762,781,783,895,815,851,805
U,934,872,818,761,779,783,895,815,849,804
U,933,873,819,762,780,783,897,815,853,805
U,934,873,817,761,781,781,895,817,849,806
U,935,875,817,762,781,780,895,817,850,804
U,934,872,819,763,780,781,895,817,850,805
U,937,872,818,763,779,782,896,814,848,803
U,935,872,818,763,780,781,895,818,850,804
U,929,872,818,760,781,781,897,815,849,803
U,931,874,818,762,781,781,897,815,851,805
U,935,873,819,762,780,783,897,818,847,804
U,937,870,818,761,779,782,896,816,847,806
U,936,874,818,762,780,782,896,818,850,804
U,935,873,818,762,780,781,895,817,850,802
U,935,872,819,762,779,781,896,815,851,805
U,936,873,818,762,780,781,894,815,849,804
U,936,874,818,761,780,783,895,815,852,804
U,935,874,818,762,782,782,894,817,852,803
U,932,871,820,762,780,781,895,814,847,804
U,945,874,819,761,780,783,896,815,850,804
U,934,874,819,761,780,782,895,816,848,805
U,937,873,819,764,778,781,896,815,848,804
U,937,872,819,762,780,781,896,816,848,805
U,934,874,819,763,779,781,895,815,848,803
U,935,872,819,762,780,781,895,815,847,806
U,932,874,818,761,779,783,895,816,851,804
U,937,873,819,762,781,783,895,814,847,803
U,933,873,819,762,780,780,896,816,848,803
U,931,873,819,761,780,783,895,815,848,805
U,938,872,819,761,783,780,896,813,848,805
U,937,871,819,761,781,781,895,816,851,803
U,934,874,818,761,779,783,897,815,852,804
U,930,876,818,762,778,783,896,817,851,805
U,935,871,819,764,779,784,896,813,846,804
U,937,874,819,763,781,782,895,815,851,804
U,936,873,819,763,781,783,897,814,850,800
U,934,872,820,763,779,781,896,816,849,803
U,941,874,820,762,780,781,896,815,847,804
U,937,874,819,762,782,783,894,817,851,804
U,935,872,819,762,780,783,896,818,847,803
U,938,872,820,764,780,783,896,815,848,805
U,938,871,817,764,782,783,892,814,850,803
U,936,872,818,762,780,782,894,817,850,803
U,935,870,820,763,779,783,896,815,846,804
U,936,873,819,763,782,782,894,814,851,804
U,934,872,819,763,781,782,896,817,850,804
U,937,872,820,761,781,782,896,818,848,805
U,933,872,820,762,781,783,896,814,850,804
